x,original_y,salted_y,smoothed_y
1065.000000,41511380.000000,49921231.074967,34493392.688930
1066.000000,33316990.000000,31139869.983204,42998165.202300
1067.000000,34806250.000000,5989407.327151,33269334.948168
1068.000000,38063130.000000,91223902.787250,37982830.370413
1069.000000,13046450.000000,15822335.510223,30108991.918816
1070.000000,21341960.000000,-27591404.701164,28008069.845687
1071.000000,42747950.000000,88667442.233835,39082331.794614
1072.000000,32445680.000000,51322941.438935,34003717.218958
1073.000000,34135230.000000,294420.857226,37645754.884507
1074.000000,43233950.000000,19976792.974811,36186971.444063
1075.000000,46559730.000000,94100252.582514,49385892.403243
1076.000000,27584020.000000,35631430.784598,50934222.617806
1077.000000,37979570.000000,34529762.499880,51571864.560100
1078.000000,45555300.000000,87592568.545187,50526872.421643
1079.000000,32461350.000000,28517048.779923,40043030.044017
1080.000000,45179400.000000,15419155.443903,42489812.505530
1081.000000,59029400.000000,46112448.983171,46911454.336544
1082.000000,33829290.000000,85347196.647447,50066309.327060
1083.000000,33009110.000000,58117015.654108,45396063.609543
1084.000000,39483400.000000,-17245652.544835,29108914.728357
1085.000000,44829060.000000,40540132.885821,31462571.152697
1086.000000,45479260.000000,44978554.541089,36252909.491899
1087.000000,32152870.000000,27502088.347464,45498332.955535
1088.000000,49305220.000000,71927955.431145,58361401.440122
1089.000000,51106100.000000,64668845.271556,56677048.630558
1090.000000,85436210.000000,67805995.678536,68055128.636116
1091.000000,67673450.000000,28399926.490911,60969359.124314
1092.000000,66139770.000000,122963154.916300,69740196.304680
1093.000000,59251740.000000,53376570.924344,50262127.129536
1094.000000,41430660.000000,4098677.842067,41932897.673282
1095.000000,42276880.000000,27790013.812230,28143788.210484
1096.000000,48929200.000000,67953858.524507,31372980.271803
1097.000000,29723750.000000,-17402536.063803,20978595.765409
1098.000000,38794930.000000,29341782.855354,28644746.987987
1099.000000,37622200.000000,44370556.621660,21613726.388659
1100.000000,44434220.000000,28360220.165878,21890683.255101
1101.000000,32970790.000000,-21107082.598599,19468849.970609
1102.000000,30386830.000000,24453444.289094,26355059.721114
1103.000000,52720620.000000,86737804.773653,37103089.702422
1104.000000,61747260.000000,12106363.722947,39586800.082817
1105.000000,46717770.000000,10470026.776321,46794478.256657
1106.000000,48702200.000000,105485419.405907,63130256.873082
1107.000000,52033100.000000,73731923.760248,67971170.498207
1108.000000,57774940.000000,55163065.088699,71687683.774260
1109.000000,63849470.000000,76377343.583056,65692086.214363
1110.000000,66300930.000000,73964861.759654,55750257.409863
1111.000000,73230280.000000,31493149.129439,46698706.984849
1112.000000,51861990.000000,11453707.503024,43847124.940201
1113.000000,56005550.000000,69349883.446847,47336650.998360
1114.000000,50061580.000000,84517370.371571,54042327.735702
1115.000000,35678360.000000,1262251.615642,43694462.961925
1116.000000,50278030.000000,63919837.490146,54604508.871216
1117.000000,46594220.000000,51607276.470100,50076172.712470
1118.000000,73991000.000000,75281550.585726,59310257.268235
1119.000000,63712340.000000,41994620.246338,48234749.637777
1120.000000,37080720.000000,44819887.933543,43188029.819165
1121.000000,43218350.000000,30017827.098739,38052869.567013
1122.000000,58279570.000000,26023198.590587,48172318.994221
1123.000000,49793750.000000,63176159.779438,63585065.879673
1124.000000,62800770.000000,116315177.255052,77744031.797671
1125.000000,84757780.000000,77794930.024515,81685065.953480
1126.000000,54507300.000000,43638916.000677,72677225.554025
1127.000000,49904460.000000,115437576.706270,74252004.982506
1128.000000,53142590.000000,43777533.434106,67822013.908251
1129.000000,61681250.000000,40601154.741506,76341712.107124
1130.000000,76562170.000000,130192991.367594,85588944.472617
1131.000000,56111590.000000,106196579.560740,85781114.753430
1132.000000,53075960.000000,38399313.354775,80673139.221189
1133.000000,83825220.000000,79170950.527367,81594597.219417
1134.000000,96531890.000000,114269888.285237,95693717.687255
1135.000000,102731700.000000,77817378.117850,104454162.233804
1136.000000,161882500.000000,148650074.682256,116298584.130503
1137.000000,127246600.000000,129632365.678999,96051000.886541
1138.000000,68176940.000000,63850363.644058,73677802.269629
1139.000000,48079330.000000,-5034239.783590,49546542.009990
1140.000000,34525630.000000,56285053.861634,50530129.734614
1141.000000,40827260.000000,90235542.122482,54346393.835767
1142.000000,42876370.000000,42888015.616526,63811255.917839
1143.000000,48407640.000000,28485865.169249,73810609.930074
1144.000000,101593400.000000,140539636.617009,87503185.707790
1145.000000,96820670.000000,132932653.957973,83705147.941271
1146.000000,54851010.000000,5501966.425026,59602309.534661
1147.000000,38610120.000000,33221602.636388,51587649.502851
1148.000000,52828890.000000,63155479.158102,51652276.354086
1149.000000,99202400.000000,67034552.435163,65238248.972832
1150.000000,123601900.000000,70477189.541074,70945163.166725
1151.000000,69639900.000000,88084892.954551,66068224.214526
1152.000000,42832890.000000,62156459.612853,50802594.223344
1153.000000,33400950.000000,4255266.166525,34019306.178671
1154.000000,36912040.000000,12602342.968252,26975422.798555
1155.000000,33570380.000000,52232836.763222,34265871.778001
1156.000000,44371580.000000,27653635.294171,41854652.464590
1157.000000,42090320.000000,53337851.183676,62232459.966019
1158.000000,50832950.000000,80411092.105004,67448675.358419
1159.000000,115288400.000000,118680578.331886,78739607.417288
1160.000000,73006780.000000,21706905.380816,65676623.113369
1161.000000,55204920.000000,69705399.473239,61712859.508744
1162.000000,45970470.000000,94133093.073054,55298639.016670
1163.000000,35987630.000000,-6860243.598055,38295046.048137
1164.000000,33559770.000000,47207512.069594,44332606.348162
1165.000000,31695870.000000,42898095.594430,40518260.154027
1166.000000,41365600.000000,57713996.337017,56811758.903942
1167.000000,61292800.000000,49150888.005732,62292784.060245
1168.000000,78291510.000000,93072605.074096,67609373.980825
1169.000000,60609830.000000,82238920.781676,56052401.725056
1170.000000,46737090.000000,13077730.752049,42322498.600259
1171.000000,27972950.000000,-580817.023758,28244526.096229
1172.000000,27171180.000000,75535438.511128,33878602.721628
1173.000000,30206890.000000,9671908.487221,32692363.676837
1174.000000,44326050.000000,20014889.867844,45528675.312027
1175.000000,49043410.000000,88165248.439429,47700761.334853
1176.000000,43986290.000000,76103853.052171,43585152.651630
1177.000000,31872390.000000,-25835185.941480,22608021.146130
1178.000000,55077520.000000,11806832.922356,23410142.306289
1179.000000,30192140.000000,31822970.620318,19549678.735697
1180.000000,33976180.000000,57548453.494125,37257814.082091
1181.000000,54361530.000000,-9451782.583516,35763607.772652
1182.000000,35363990.000000,77638493.696970,49664829.795540
1183.000000,32858900.000000,77354314.727447,47900243.742330
1184.000000,31443650.000000,7746382.512401,41800755.284633
1185.000000,43896960.000000,38808649.949383,40060955.069564
1186.000000,36826260.000000,55086320.553408,30846079.093537
1187.000000,35344520.000000,29528356.910569,30408871.847264
1188.000000,39029190.000000,-21276731.366475,26059377.491812
1189.000000,56002840.000000,60872893.213862,38112228.566770
1190.000000,52609900.000000,74734492.020438,39463421.449910
1191.000000,35577760.000000,15218973.541064,39780656.996712
1192.000000,38335980.000000,7628270.590057,37326209.195941
1193.000000,30939810.000000,82038318.480505,47986859.346134
1194.000000,33595980.000000,50574297.008210,53080192.209801
1195.000000,32016020.000000,38671760.323526,56413603.006131
1196.000000,50474170.000000,85741138.855125,55207239.116960
1197.000000,30678840.000000,47574711.251236,45457033.991438
1198.000000,45771120.000000,9008988.732904,38053272.485325
1199.000000,70544670.000000,41276179.492589,31204560.651979
1200.000000,45469340.000000,52545541.930554,25399519.345750
1201.000000,39589780.000000,-11539542.304094,24384063.791237
1202.000000,36261170.000000,-3973599.025261,28534922.686399
1203.000000,44395440.000000,105942386.770482,42388665.091162
1204.000000,50723240.000000,42981608.678117,35133089.545870
1205.000000,38128470.000000,-15604653.740124,32020640.652558
1206.000000,45123920.000000,25694612.852081,29515943.650746
1207.000000,34611600.000000,82010796.079775,41736154.274684
1208.000000,48073450.000000,16540453.546941,42307071.011168
1209.000000,41920740.000000,44663643.788203,49416069.579512
1210.000000,55473820.000000,72568822.830102,51984260.211301
1211.000000,42653920.000000,42935061.613066,52781369.325418
1212.000000,72037370.000000,53263728.042300,55816554.891186
1213.000000,49127770.000000,60449423.903099,50638061.490915
1214.000000,50905020.000000,57176095.761641,51782648.681646
1215.000000,57349000.000000,19155157.241020,54743910.852896
1216.000000,82924980.000000,67903901.160219,71111988.441760
1217.000000,63063240.000000,125261568.316013,88813616.156670
1218.000000,118693700.000000,90856254.235621,84984947.255271
1219.000000,95084260.000000,84321216.724713,77680468.056564
1220.000000,44209710.000000,32546855.926967,47512659.229302
1221.000000,45596690.000000,55087571.132080,38034338.520050
1222.000000,37575420.000000,-14838145.514743,23062801.881650
1223.000000,32341380.000000,23915651.653146,35393824.256614
1224.000000,46975110.000000,72788647.432829,42802553.471565
1225.000000,51481310.000000,64400303.919107,49740204.905599
1226.000000,28020240.000000,14826651.224202,43260168.511001
1227.000000,28922420.000000,51512319.910221,39716460.344571
1228.000000,25418280.000000,51770121.981760,36643099.406088
1229.000000,36248620.000000,119417.283541,30924248.794828
1230.000000,40125760.000000,46345164.983310,38110585.228816
1231.000000,32244360.000000,45576226.577897,36639940.718229
1232.000000,37272090.000000,43149625.531678,38786007.457090
1233.000000,34894810.000000,26848164.613373,34510776.878829
1234.000000,36917490.000000,26248869.354185,29328007.763155
1235.000000,32171410.000000,43879794.681405,34859637.963695
1236.000000,40463140.000000,7626804.350189,35000180.539884
1237.000000,42019420.000000,66601217.763297,51235313.645407
1238.000000,46974980.000000,63924643.022322,47763953.109515
1239.000000,39471720.000000,58329605.777848,49655690.091695
1240.000000,47409610.000000,4041269.577043,38445702.097588
1241.000000,51505600.000000,51314760.648866,42293350.877883
1242.000000,32747200.000000,62788331.599088,50977517.502220
1243.000000,37597600.000000,25569554.067750,53262686.815035
1244.000000,68516180.000000,99474638.399460,68405438.420539
1245.000000,45674520.000000,55662994.340907,59286332.919766
1246.000000,65118170.000000,64127781.294821,66801823.111590
1247.000000,50891230.000000,42122531.945046,56376077.713469
1248.000000,35816300.000000,89787045.292844,58165884.593963
1249.000000,51744670.000000,40482847.451672,45162376.346413
1250.000000,48233270.000000,11303585.101106,42525186.533720
1251.000000,68812690.000000,46459792.275747,51297262.704051
1252.000000,68720360.000000,78043235.380337,64709615.134474
1253.000000,88410240.000000,93215877.852466,78189421.340185
1254.000000,72699680.000000,67827739.298562,69409090.988226
1255.000000,56391280.000000,83033205.203837,62048335.352235
1256.000000,31588480.000000,14570631.063619,44257186.175815
1257.000000,37749900.000000,29812222.009465,46526253.577393
1258.000000,48042680.000000,68981789.633568,52002388.946575
1259.000000,61931350.000000,68525504.053834,60931700.549044
1260.000000,91171830.000000,50676138.838345,70808913.550028
1261.000000,74555120.000000,74273037.539108,79402618.492499
1262.000000,69109410.000000,126068700.568311,84444874.965988
1263.000000,73089250.000000,80083861.437828,68835530.305957
1264.000000,48878410.000000,24065575.193229,48570831.566306
1265.000000,37295460.000000,15830748.889771,31447389.812998
1266.000000,44695980.000000,39706543.119171,25765763.244882
1267.000000,63014110.000000,24309697.372840,35033402.522963
1268.000000,53955650.000000,4739665.617389,40567845.407928
1269.000000,74374630.000000,118130040.885532,59161437.731848
1270.000000,73278020.000000,56602139.286516,49939223.432279
1271.000000,61845390.000000,9757877.392459,46945374.752230
1272.000000,37900780.000000,39119013.199060,38031337.347915
1273.000000,43633660.000000,74929980.151521,41036342.560862
1274.000000,42197110.000000,4844944.449130,37098791.483399
1275.000000,69975180.000000,31118857.753589,46248649.179760
1276.000000,51842080.000000,80239384.356004,53557002.606990
1277.000000,62542440.000000,68926196.556700,65505169.125011
1278.000000,83646800.000000,38883442.266409,77805730.920856
1279.000000,84132130.000000,106587665.167223,92134083.584973
1280.000000,146184300.000000,154888198.580049,103955945.925165
1281.000000,92326640.000000,63009408.867444,90897627.247224
1282.000000,55457420.000000,81541121.210007,83284675.297677
1283.000000,46420020.000000,77682785.623057,66626158.177112
1284.000000,53717440.000000,51377103.122423,62584375.833206
1285.000000,48482860.000000,40474151.437680,65565969.184659
1286.000000,49742320.000000,83724063.620099,68368409.750245
1287.000000,78453330.000000,116671664.146523,68423180.338455
1288.000000,59808470.000000,15840714.847859,54651149.565559
1289.000000,48728190.000000,14825377.188826,48587879.909941
1290.000000,66969980.000000,101694301.390437,55860197.510863
1291.000000,49571170.000000,45300910.515838,52007192.811361
1292.000000,53645730.000000,40251666.787791,52368286.896921
1293.000000,59168760.000000,56316192.213151,41342117.139220
1294.000000,39983350.000000,40369999.842328,41866336.598584
1295.000000,65682250.000000,-759316.697097,42255569.626432
1296.000000,64210880.000000,85604110.072647,54718278.984646
1297.000000,53143770.000000,89793140.503341,47015788.076871
1298.000000,41304780.000000,12190888.298888,33799413.903413
1299.000000,29798660.000000,-27207322.907277,22041698.045256
1300.000000,27533430.000000,47821524.848731,28051763.511118
1301.000000,33681200.000000,67394682.084265,35108260.644646
1302.000000,14479610.000000,11362937.353365,37447102.747237
1303.000000,25991030.000000,24071023.067432,40366685.329460
1304.000000,45097060.000000,75996168.113703,44411130.341411
1305.000000,86595830.000000,48933830.945900,51418198.155723
1306.000000,58785590.000000,12483052.331371,48983280.700201
1307.000000,53265930.000000,104935751.839292,57717905.833673
1308.000000,60651790.000000,46270835.994418,45677097.634046
1309.000000,67083260.000000,13959786.793221,41730153.655211
1310.000000,55873820.000000,40071425.280365,37967690.705339
1311.000000,41404690.000000,50535685.858769,37739577.521997
1312.000000,44475360.000000,39356925.531762,47048124.017249
1313.000000,60112240.000000,21214467.201916,49918126.185344
1314.000000,57445030.000000,105210311.906376,59595847.942983
1315.000000,38230970.000000,67372267.357622,52199153.105914
1316.000000,42068020.000000,-3525311.579942,42343417.895013
1317.000000,42956200.000000,45375593.749194,41309999.942678
1318.000000,59205320.000000,66965513.199683,43257752.347823
1319.000000,83657780.000000,30025759.779697,45514770.823438
1320.000000,24814400.000000,40245815.971761,53142583.940720
1321.000000,40756950.000000,66145046.818703,52988654.167593
1322.000000,68719930.000000,88221779.413447,63166578.881992
1323.000000,46867340.000000,9634070.903746,52430702.834741
1324.000000,56759320.000000,85847830.096961,58470558.093019
1325.000000,43148650.000000,62265876.791876,44520139.199130
1326.000000,41815550.000000,14691591.730212,46205078.339569
1327.000000,44163250.000000,15381724.315608,40663481.047886
1328.000000,46687710.000000,112621666.868050,56183305.434265
1329.000000,43789060.000000,26085624.315386,46601588.868838
1330.000000,59418180.000000,39122913.572695,54127809.218021
1331.000000,46372630.000000,54872612.456964,43843563.147560
1332.000000,27330410.000000,73492616.310363,45419624.905706
1333.000000,27066060.000000,-2192680.307903,33651006.744611
1334.000000,33655280.000000,26497539.143893,32808258.387151
1335.000000,34733740.000000,66272208.778010,31710400.515168
1336.000000,37365530.000000,11446937.929189,27867645.829942
1337.000000,41423660.000000,5539340.699769,27755083.754038
1338.000000,52154490.000000,52417795.180165,33934169.515534
1339.000000,44550790.000000,38680059.395446,33951308.282323
1340.000000,40572000.000000,37825086.879907,46769321.611092
1341.000000,52545580.000000,19282552.263907,43069330.850835
1342.000000,47689070.000000,113589654.973901,55116556.970898
1343.000000,34086120.000000,24358615.284774,43036670.688823
1344.000000,46937880.000000,2480355.631744,42629258.804899
1345.000000,70760150.000000,77349974.818064,51425814.966644
1346.000000,68140010.000000,59197694.326203,59635724.722678
1347.000000,93786680.000000,63216185.643260,74207357.460815
1348.000000,75705040.000000,89243455.724764,80970794.125054
1349.000000,67723910.000000,101069887.622038,82884235.695810
1350.000000,72017830.000000,76968511.831771,76108782.726602
1351.000000,99942790.000000,52249001.135820,65428977.659026
1352.000000,63287170.000000,59137685.917007,56434714.870255
1353.000000,53437060.000000,58726905.944063,59462019.391266
1354.000000,66249770.000000,31069204.607734,65252511.015990
1355.000000,77283330.000000,107448329.199808,75402182.964473
1356.000000,57329820.000000,116646652.676765,72640341.305911
1357.000000,42003200.000000,8658682.277661,57821354.301257
1358.000000,36780620.000000,33314724.007109,53926183.189285
1359.000000,43419580.000000,96239366.486246,50468281.877559
1360.000000,47697150.000000,51528416.273320,49081962.627251
1361.000000,51400260.000000,-11098799.770815,45082915.765758
1362.000000,55119980.000000,75742302.701398,54530346.040190
1363.000000,49263260.000000,97394746.102019,60881563.632300
1364.000000,62276770.000000,30285410.820631,59542952.114527
1365.000000,99689300.000000,54305479.506434,64949705.839371
1366.000000,59974260.000000,79284946.627776,60870911.353502
1367.000000,63255860.000000,89038585.854515,71774756.747004
1368.000000,52421660.000000,11967594.580090,60730247.736734
1369.000000,70747430.000000,112652441.262291,71087385.540589
1370.000000,36971170.000000,67152679.680891,58164407.081188
1371.000000,60783090.000000,24646148.911992,54887796.906161
1372.000000,66754370.000000,51488432.009286,55591446.922241
1373.000000,61169670.000000,67811768.206339,53121158.943912
1374.000000,62826040.000000,80520559.835806,64917452.378758
1375.000000,62077230.000000,6662744.203287,76468146.492393
1376.000000,100352500.000000,110429112.786895,96721924.826743
1377.000000,189419500.000000,224602433.288184,110832822.735333
1378.000000,46176570.000000,24405649.997340,83840142.770803
1379.000000,58280030.000000,21259713.579074,76315430.359479
1380.000000,85537710.000000,114161758.662894,65892153.588965
1381.000000,125000400.000000,97489186.978995,66287699.289849
1382.000000,53227770.000000,-6954816.722205,57632459.280101
1383.000000,44516120.000000,60280293.651582,57635821.373059
1384.000000,68368740.000000,120256537.229167,61858375.107827
1385.000000,46807000.000000,13213758.668174,51620831.805104
1386.000000,33079170.000000,38852534.368544,54513437.622911
1387.000000,40087220.000000,72521632.276411,47394881.813899
1388.000000,44028280.000000,63014592.618517,51429756.727712
1389.000000,33377530.000000,3346677.079014,49940230.530462
1390.000000,52565000.000000,68777872.754232,53047053.194843
1391.000000,69189840.000000,111630613.278122,62241259.780806
1392.000000,47285630.000000,-11906663.443681,44634931.209247
1393.000000,48938120.000000,77411660.796857,49654952.257072
1394.000000,28056530.000000,40351574.968400,31373462.669653
1395.000000,31866630.000000,7472995.470653,29046653.166427
1396.000000,33485870.000000,20231996.892455,26967686.637621
1397.000000,36459430.000000,36284789.600813,23818767.136184
1398.000000,41783300.000000,45731945.760985,29459431.768154
1399.000000,46553350.000000,-18645385.811042,28012474.848105
1400.000000,38463700.000000,49932628.440762,41221621.305302
1401.000000,55861030.000000,93756511.467142,47100728.120714
1402.000000,39860740.000000,22799884.691052,45874822.236170
1403.000000,48379730.000000,14308314.024625,39367386.355484
1404.000000,56625420.000000,82861741.513499,40093699.427347
1405.000000,32978480.000000,17121721.116808,35843077.235411
1406.000000,42957960.000000,6310390.694567,43444458.123987
1407.000000,54926940.000000,84943041.817270,52301510.868657
1408.000000,43384590.000000,85035948.019987,62432934.312496
1409.000000,45609040.000000,16160830.135527,59708665.996056
1410.000000,90937230.000000,88852754.091122,64438379.966417
1411.000000,54297530.000000,79969627.115666,49375868.571142
1412.000000,38792960.000000,21314861.864622,44190551.318522
1413.000000,49838110.000000,-16437111.483689,39354198.831051
1414.000000,57111160.000000,95593768.309298,54057179.869280
1415.000000,53323940.000000,99661443.373271,52627792.592064
1416.000000,45187420.000000,6870623.135733,45022191.107908
1417.000000,42643760.000000,-3090934.888969,39365453.441479
1418.000000,33960300.000000,89916298.783360,49922119.324592
1419.000000,39633800.000000,70737267.643822,61667237.595201
1420.000000,36267350.000000,27125022.923398,69836465.831075
1421.000000,65111960.000000,110130270.329144,76760060.802006
1422.000000,54809030.000000,110887715.396338,67453359.047251
1423.000000,22891750.000000,12508902.640375,45764347.123463
1424.000000,28414310.000000,5627313.075600,29625496.966863
1425.000000,38156280.000000,38563456.507081,21974802.559075
1426.000000,49474230.000000,24994593.802827,27594356.060932
1427.000000,61758200.000000,4091465.983629,33025279.629005
1428.000000,32528680.000000,73585858.902741,45066622.964608
1429.000000,36835900.000000,62657608.286583,43078294.004026
1430.000000,38977670.000000,18755828.234699,48575424.639525
1431.000000,43611710.000000,20202356.509382,49966827.653350
1432.000000,100478600.000000,124357937.507792,63169993.986050
1433.000000,35476080.000000,60340598.318919,54247083.065173
1434.000000,33314720.000000,2166134.915108,43847318.197733
1435.000000,29684620.000000,47299318.755713,41461439.665634
1436.000000,35371460.000000,50335487.616019,45240068.822419
1437.000000,54406640.000000,47690718.574890,57448231.707677
1438.000000,54628650.000000,68299587.348094,65086899.411120
1439.000000,45528740.000000,89219569.118907,69714873.801582
1440.000000,62563070.000000,61964153.736189,72140132.652363
1441.000000,75295450.000000,50802035.607705,74304581.034860
1442.000000,87403076.000000,109542032.189787,85144453.566880
1443.000000,75796583.000000,92718488.450945,86591338.406761
1444.000000,83735285.000000,77775361.016868,91837052.592201
1445.000000,73043412.000000,86554176.857477,96309930.777384
1446.000000,92179668.000000,118506504.254286,99969105.546162
1447.000000,140860202.000000,121622399.078051,107163772.702733
1448.000000,93737728.000000,60376206.687224,96001255.500664
1449.000000,78793704.000000,136100888.112798,99505399.375301
1450.000000,86840486.000000,82151844.978582,79993774.906644
1451.000000,57918367.000000,53610141.243940,73084824.263834
1452.000000,50142667.000000,53590452.396578,58659564.537075
1453.000000,49184983.000000,77371991.301066,54301509.520616
1454.000000,58232373.000000,30578945.321218,52254723.170659
1455.000000,78819884.000000,24919078.862371,52825162.694265
1456.000000,68960136.000000,113157252.065801,60972500.750413
1457.000000,57427744.000000,53140084.319144,49418910.861132
1458.000000,41505203.000000,7975516.864582,48354301.223697
1459.000000,39854512.000000,33653081.830536,45366020.708423
1460.000000,53184042.000000,107298202.575504,61019654.954308
1461.000000,72767192.000000,36477706.071168,64210815.242549
1462.000000,57243511.000000,57645451.150297,78921087.690100
1463.000000,70532231.000000,121268503.334285,83091025.477255
1464.000000,93468228.000000,108823619.315108,83497294.789991
1465.000000,71523851.000000,24971058.836434,70531428.989353
1466.000000,47673150.000000,68144136.886548,70598544.192453
1467.000000,60958860.000000,95852422.055625,72395987.173459
1468.000000,114029614.000000,66583295.129975,92785552.171164
1469.000000,84049445.000000,69296010.135990,98520105.956873
1470.000000,167001640.000000,216610129.083782,134900130.975906
1471.000000,97435199.000000,64767779.063453,119296255.996201
1472.000000,189588407.000000,163114054.477572,136817915.753323
1473.000000,93473618.000000,127824716.424873,106818073.865718
1474.000000,50607747.000000,94550730.221839,96146533.417659
1475.000000,45546494.000000,32021027.761017,72559135.460617
1476.000000,70978621.000000,77339931.125582,72630201.288389
1477.000000,52515794.000000,91952479.737257,64579386.922540
1478.000000,66461884.000000,66571444.240942,64139155.985285
1479.000000,51252748.000000,2408276.421892,48451568.461548
1480.000000,67920698.000000,90074415.050588,54624076.753955
1481.000000,59701814.000000,50150939.294237,44582872.928092
1482.000000,51357706.000000,22306679.401584,53845462.944192
1483.000000,60880929.000000,40201509.049685,53233474.208305
1484.000000,72146992.000000,127222123.112796,62667207.429709
1485.000000,68615246.000000,33807269.180275,51846444.897051
1486.000000,40472773.000000,-4129990.169112,46584201.619709
1487.000000,44803807.000000,86609423.344272,53465323.294270
1488.000000,50069657.000000,67775860.301242,49830005.636355
1489.000000,41787976.000000,40962982.407211,54427988.125487
1490.000000,49703046.000000,17062991.153162,50846771.318615
1491.000000,55330425.000000,91468540.445961,65411370.286973
1492.000000,74394902.000000,84762840.495999,72356558.764846
1493.000000,70284361.000000,57782601.623834,74739263.413635
1494.000000,88674487.000000,87615855.204167,70781741.141286
1495.000000,93431688.000000,73443570.091839,63848682.792492
1496.000000,52017415.000000,24743917.919111,58412687.059858
1497.000000,56077605.000000,64393811.428945,62273473.214855
1498.000000,52279152.000000,92869021.516408,60037438.364385
1499.000000,49725201.000000,54668044.566150,59002219.338486
1500.000000,59166181.000000,6963826.407438,47069551.008498
1501.000000,64314038.000000,89985781.079076,50984836.088629
1502.000000,49819071.000000,42698428.097064,37615151.173891
1503.000000,69791288.000000,11312723.408101,37943500.156180
1504.000000,44638950.000000,19184582.010855,31868547.223471
1505.000000,55164427.000000,77591287.224473,45970047.239122
1506.000000,46363282.000000,21734420.093286,46078608.429056
1507.000000,50000910.000000,63072158.180022,60099172.291451
1508.000000,64772440.000000,74033079.891908,61048869.456721
1509.000000,59671581.000000,67459547.893873,71321349.844056
1510.000000,92930208.000000,53490493.052538,74878220.009188
1511.000000,75444623.000000,110534220.811110,85483132.236084
1512.000000,69024270.000000,96063422.374429,81142407.281786
1513.000000,57961606.000000,63941275.333651,80129161.126613
1514.000000,72208942.000000,51556829.426489,75340562.624033
1515.000000,69688045.000000,111028088.715830,78310161.774754
1516.000000,76457383.000000,86837190.911115,75583913.806062
1517.000000,78415914.000000,27858059.452288,65492205.430252
1518.000000,65048101.000000,85432319.686274,68857653.630004
1519.000000,68395257.000000,67088094.027821,63232328.856507
1520.000000,76790093.000000,63308919.324277,70057221.441908
1521.000000,76994423.000000,57997865.480754,71213269.461297
1522.000000,70489461.000000,93412766.084998,82925106.957381
1523.000000,86342646.000000,92162069.575693,87607589.598691
1524.000000,93444918.000000,95056314.397928,97131267.783882
1525.000000,64415139.000000,86878212.943446,90564213.383013
1526.000000,82072855.000000,127068879.193326,94770266.542083
1527.000000,94166758.000000,43701006.457931,84334105.317234
1528.000000,100347900.000000,85795803.259662,104981888.880583
1529.000000,116191705.000000,133188500.967502,116394547.549423
1530.000000,169602001.000000,179979484.658353,162901306.784359
1531.000000,125679438.000000,98660518.351615,165025613.359111
1532.000000,266302550.000000,320153193.539376,198495820.807020
1533.000000,135926881.000000,148664411.420088,154182545.650050
1534.000000,107943182.000000,86529807.044390,132331150.717287
1535.000000,100803600.000000,92071321.344707,102120076.589991
1536.000000,94941728.000000,101989831.433470,92587617.052327
1537.000000,81897015.000000,104261255.769612,92683730.085405
1538.000000,106660852.000000,57886661.945751,84521611.667288
1539.000000,57313035.000000,96061904.046563,87691556.959207
1540.000000,97888589.000000,97627958.093603,84933589.760469
1541.000000,83082535.000000,75063869.414227,89269849.527695
1542.000000,94612448.000000,75585622.661989,89027529.254133
1543.000000,76235553.000000,128494777.870087,89663844.146491
1544.000000,69762819.000000,82739982.552481,80699546.272127
1545.000000,64158428.000000,26481804.138005,69373528.002042
1546.000000,80172914.000000,88906076.335110,71196720.099363
1547.000000,103132361.000000,83073993.981958,67648767.641140
1548.000000,98046999.000000,55576811.616339,70123267.573970
1549.000000,58661530.000000,54256909.569283,67965552.466325
1550.000000,55761100.000000,95034206.122458,66118522.896574
1551.000000,63265305.000000,70509465.280679,60803896.831414
1552.000000,56385717.000000,7712870.099945,44031701.297036
1553.000000,50906710.000000,66283141.537883,48032792.101930
1554.000000,41888748.000000,26517488.661664,45642878.948530
1555.000000,125072328.000000,59143485.373431,64859361.676374
1556.000000,108738663.000000,89760634.869686,81498143.732502
1557.000000,79939814.000000,97201002.371331,84815906.640675
1558.000000,141217062.000000,122874928.583256,93444064.603432
1559.000000,57137328.000000,18588663.316802,76569287.921652
1560.000000,70547981.000000,112660585.668999,79888823.177339
1561.000000,82974455.000000,103184719.669678,75637771.501926
1562.000000,65465763.000000,-1367959.432553,63814725.920309
1563.000000,89783987.000000,111367453.813343,75221158.185092
1564.000000,69101620.000000,75791359.446226,70158175.168502
1565.000000,79945274.000000,51078133.243663,86496441.653517
1566.000000,85919076.000000,96416468.210371,98432060.620536
1567.000000,111600823.000000,159489692.225311,110704506.941780
1568.000000,94279248.000000,108083669.183129,112812497.309333
1569.000000,112338274.000000,59816871.567738,104509265.817457
1570.000000,117918255.000000,150662245.857174,105775948.721929
1571.000000,79532274.000000,104556170.637445,95900220.011031
1572.000000,90644497.000000,44470772.700944,84936118.409496
1573.000000,99957720.000000,103826802.408027,77550506.352482
1574.000000,57270811.000000,77824935.250047,60849384.680454
1575.000000,55833466.000000,23009572.053731,53374733.312283
1576.000000,65382638.000000,23895750.404983,52886689.739608
1577.000000,48459468.000000,92704205.308780,66596148.671073
1578.000000,52105335.000000,93767713.999496,72935726.060290
1579.000000,60997871.000000,59786485.938861,78684209.232169
1580.000000,79339984.000000,56103128.170176,68483175.440898
1581.000000,70401611.000000,126435727.898355,72243086.661155
